timestamp,co,no2,o3,so2,temp_c,humidity,wind_kph,pressure_mb,aqi
2025-04-01 00:00:00,307,14.1,61,9.1,25.1,63.0,14.4,1010.0,70.6
2025-04-01 01:00:00,672,24.4,50,11.1,24.9,61.0,11.2,1009.0,46.2962962962963
2025-04-01 02:00:00,1156,38.3,36,14.0,23.7,59.0,11.5,1009.0,36.13207547169811
2025-04-01 03:00:00,1416,45.6,36,17.3,23.4,59.0,13.0,1008.0,43.0188679245283
2025-04-01 04:00:00,1234,40.2,63,21.5,23.0,58.0,11.9,1008.0,77.13333333333333
2025-04-01 05:00:00,828,28.3,104,26.2,22.6,58.0,10.4,1008.0,37.42857142857143
2025-04-01 06:00:00,502,18.2,139,29.7,21.9,60.0,9.7,1009.0,42.42857142857143
2025-04-01 07:00:00,375,12.6,163,31.3,22.2,60.0,10.1,1009.0,44.714285714285715
2025-04-01 08:00:00,329,8.8,181,31.7,24.1,53.0,9.0,1010.0,45.285714285714285
2025-04-01 09:00:00,318,7.2,187,30.8,27.5,42.0,8.3,1010.0,44.0
2025-04-01 10:00:00,328,8.3,178,28.2,29.5,35.0,10.1,1011.0,40.285714285714285
2025-04-01 11:00:00,374,11.6,157,24.4,31.2,31.0,10.1,1010.0,34.857142857142854
2025-04-01 12:00:00,454,16.6,137,21.8,33.9,28.0,11.2,1010.0,31.142857142857146
2025-04-01 13:00:00,613,23.8,114,19.3,35.3,27.0,7.7,1009.0,27.571428571428573
2025-04-01 14:00:00,808,34.0,82,15.9,35.9,26.0,10.1,1008.0,139.5
2025-04-01 15:00:00,904,43.9,55,14.0,35.4,29.0,13.9,1007.0,51.0
2025-04-01 16:00:00,810,54.2,38,15.3,34.1,31.0,17.1,1006.0,51.21304347826087
2025-04-01 17:00:00,617,64.1,27,18.1,32.7,34.0,17.5,1006.0,61.758695652173905
2025-04-01 18:00:00,473,67.9,22,19.7,30.2,39.0,15.3,1006.0,65.80652173913045
2025-04-01 19:00:00,446,60.4,27,18.7,28.2,49.0,13.7,1007.0,57.81739130434782
2025-04-01 20:00:00,467,46.7,38,16.5,27.3,55.0,10.7,1007.0,44.05660377358491
2025-04-01 21:00:00,474,36.3,45,15.1,26.9,58.0,11.2,1008.0,41.666666666666664
2025-04-01 22:00:00,403,32.3,44,14.9,26.4,61.0,10.9,1009.0,40.74074074074074
2025-04-01 23:00:00,319,31.5,40,15.3,26.0,61.0,11.1,1009.0,37.03703703703704
2025-04-02 00:00:00,353,39.2,27,17.2,26.8,45.0,7.0,1009.0,36.9811320754717
2025-04-02 01:00:00,645,45.9,20,20.0,25.3,46.0,8.8,1008.0,43.30188679245283
2025-04-02 02:00:00,1056,54.6,12,24.0,24.7,49.0,8.9,1008.0,51.63913043478261
2025-04-02 03:00:00,1303,57.4,20,27.9,24.1,54.0,9.6,1008.0,54.62173913043478
2025-04-02 04:00:00,1231,48.9,58,32.0,23.7,57.0,11.9,1007.0,60.8
2025-04-02 05:00:00,995,34.5,112,35.9,23.2,57.0,11.5,1008.0,32.54716981132076
2025-04-02 06:00:00,777,22.3,153,37.7,22.8,59.0,11.5,1008.0,53.13589743589744
2025-04-02 07:00:00,625,14.9,171,35.8,23.2,61.0,10.8,1009.0,14.056603773584905
2025-04-02 08:00:00,491,9.9,177,31.8,26.1,56.0,8.3,1010.0,45.42857142857143
2025-04-02 09:00:00,413,7.5,175,27.7,27.9,46.0,4.7,1010.0,39.57142857142857
2025-04-02 10:00:00,411,8.2,167,24.2,31.1,37.0,4.3,1010.0,34.57142857142857
2025-04-02 11:00:00,465,11.6,152,20.6,33.4,32.0,8.3,1010.0,29.42857142857143
2025-04-02 12:00:00,552,17.0,137,19.4,36.3,31.0,11.9,1010.0,27.71428571428571
2025-04-02 13:00:00,702,27.1,111,18.0,37.2,32.0,14.4,1009.0,25.714285714285715
2025-04-02 14:00:00,886,40.9,76,15.9,37.1,31.0,15.5,1008.0,118.5
2025-04-02 15:00:00,992,50.2,50,14.3,35.5,31.0,16.6,1007.0,47.35849056603774
2025-04-02 16:00:00,957,51.3,41,13.5,34.4,32.0,17.5,1006.0,48.39622641509434
2025-04-02 17:00:00,844,47.9,41,13.0,32.1,35.0,16.8,1006.0,45.18867924528302
2025-04-02 18:00:00,729,43.4,43,12.5,30.8,37.0,13.8,1007.0,40.943396226415096
2025-04-02 19:00:00,627,37.9,46,11.6,29.2,42.0,12.3,1007.0,42.592592592592595
2025-04-02 20:00:00,523,31.3,50,10.6,28.1,47.0,12.5,1008.0,46.2962962962963
2025-04-02 21:00:00,445,26.3,53,10.1,27.5,50.0,11.6,1009.0,49.074074074074076
2025-04-02 22:00:00,377,23.1,52,10.0,27.1,53.0,6.3,1010.0,48.148148148148145
2025-04-02 23:00:00,335,21.6,48,10.4,26.6,55.0,10.3,1010.0,44.44444444444444
2025-04-03 00:00:00,391,23.4,49,12.5,26.7,50.0,10.4,1009.0,45.370370370370374
2025-04-03 01:00:00,660,34.7,39,15.3,25.3,50.0,10.7,1009.0,36.111111111111114
2025-04-03 02:00:00,1027,49.8,27,19.2,24.8,52.0,13.7,1008.0,46.9811320754717
2025-04-03 03:00:00,1215,56.9,29,22.5,25.6,53.0,11.9,1008.0,54.089130434782604
2025-04-03 04:00:00,1049,48.6,59,24.9,24.2,56.0,11.2,1008.0,64.06666666666666
2025-04-03 05:00:00,704,32.4,104,26.7,23.6,58.0,10.4,1008.0,38.142857142857146
2025-04-03 06:00:00,436,19.1,140,27.2,23.1,59.0,9.0,1009.0,38.857142857142854
2025-04-03 07:00:00,348,12.7,158,25.8,23.4,57.0,7.9,1009.0,36.85714285714286
2025-04-03 08:00:00,337,9.2,168,23.2,25.5,51.0,9.0,1010.0,33.142857142857146
2025-04-03 09:00:00,341,7.7,169,20.7,28.9,43.0,9.7,1011.0,29.57142857142857
2025-04-03 10:00:00,334,7.6,161,18.5,30.8,38.0,7.7,1011.0,26.42857142857143
2025-04-03 11:00:00,343,9.4,144,16.4,32.5,34.0,9.2,1011.0,23.428571428571427
2025-04-03 12:00:00,389,13.8,120,14.0,35.3,31.0,11.4,1010.0,20.0
2025-04-03 13:00:00,516,21.8,102,13.4,35.6,31.0,15.4,1009.0,20.566037735849058
2025-04-03 14:00:00,681,32.9,76,12.7,34.4,31.0,17.3,1008.0,118.5
2025-04-03 15:00:00,774,41.4,57,12.2,33.8,33.0,17.8,1008.0,57.53333333333333
2025-04-03 16:00:00,734,45.4,49,12.4,32.9,36.0,18.1,1007.0,45.370370370370374
2025-04-03 17:00:00,621,46.8,47,12.9,31.5,42.0,18.8,1008.0,44.15094339622641
2025-04-03 18:00:00,509,45.5,48,13.0,30.0,47.0,17.6,1008.0,44.44444444444444
2025-04-03 19:00:00,414,40.0,53,12.1,28.4,53.0,14.7,1008.0,49.074074074074076
2025-04-03 20:00:00,321,31.9,60,10.8,27.2,61.0,14.1,1009.0,67.33333333333333
2025-04-03 21:00:00,252,25.1,66,9.9,26.7,65.0,13.6,1010.0,86.93333333333334
2025-04-03 22:00:00,184,20.4,69,9.5,26.4,66.0,6.6,1011.0,96.73333333333333
2025-04-03 23:00:00,140,17.0,70,9.5,25.7,68.0,10.9,1011.0,100.0
2025-04-04 00:00:00,219,14.7,72,9.1,25.8,65.0,14.8,1011.0,104.5
2025-04-04 01:00:00,536,24.5,61,10.9,25.4,67.0,15.8,1011.0,70.6
2025-04-04 02:00:00,975,37.5,48,13.4,25.1,68.0,13.1,1011.0,44.44444444444444
2025-04-04 03:00:00,1288,44.6,48,16.0,24.9,69.0,13.3,1010.0,44.44444444444444
2025-04-04 04:00:00,1367,40.1,72,18.5,24.9,68.0,13.5,1009.0,104.5
2025-04-04 05:00:00,1320,29.5,110,21.2,24.7,69.0,12.1,1010.0,30.285714285714285
2025-04-04 06:00:00,1221,20.4,145,23.5,23.3,71.0,10.1,1010.0,33.57142857142857
2025-04-04 07:00:00,1068,14.9,175,26.0,23.4,72.0,10.1,1011.0,37.142857142857146
2025-04-04 08:00:00,864,10.8,202,28.3,25.8,67.0,9.5,1012.0,40.42857142857143
2025-04-04 09:00:00,691,9.1,213,28.5,28.0,55.0,8.4,1012.0,40.714285714285715
2025-04-04 10:00:00,577,10.4,198,25.1,30.6,43.0,8.9,1012.0,35.85714285714286
2025-04-04 11:00:00,496,14.0,167,19.8,33.6,37.0,8.5,1012.0,28.28571428571429
2025-04-04 12:00:00,448,19.0,151,19.9,35.7,31.0,7.5,1011.0,28.428571428571427
2025-04-04 13:00:00,446,25.7,122,17.7,37.8,31.0,10.0,1010.0,25.285714285714285
2025-04-04 14:00:00,477,34.8,83,14.6,38.1,33.0,9.9,1009.0,143.0
2025-04-04 15:00:00,509,40.6,54,12.2,36.1,34.0,13.9,1009.0,50.0
2025-04-04 16:00:00,542,40.2,46,11.4,35.1,35.0,18.4,1009.0,42.592592592592595
2025-04-04 17:00:00,576,36.5,48,11.4,34.2,37.0,16.6,1009.0,44.44444444444444
2025-04-04 18:00:00,575,32.0,52,11.1,32.7,43.0,15.8,1009.0,48.148148148148145
2025-04-04 19:00:00,512,26.9,56,10.1,30.4,54.0,14.7,1010.0,54.266666666666666
2025-04-04 20:00:00,414,21.0,61,8.8,28.9,60.0,12.2,1010.0,70.6
2025-04-04 21:00:00,329,16.2,66,7.9,27.3,63.0,10.9,1011.0,86.93333333333334
2025-04-04 22:00:00,254,12.2,70,7.4,26.8,66.0,9.2,1011.0,100.0
2025-04-04 23:00:00,192,9.3,73,7.1,26.2,69.0,11.1,1011.0,108.0
2025-04-05 00:00:00,205,9.9,72,7.6,26.0,66.0,12.3,1011.0,104.5
2025-04-05 01:00:00,373,16.8,66,8.9,25.5,69.0,12.3,1011.0,86.93333333333334
2025-04-05 02:00:00,616,26.0,58,10.7,25.2,71.0,12.5,1011.0,60.8
2025-04-05 03:00:00,750,30.9,59,12.5,24.9,75.0,13.0,1010.0,64.06666666666666
2025-04-05 04:00:00,664,27.5,78,14.4,24.7,76.0,13.3,1010.0,125.5
2025-04-05 05:00:00,469,19.8,107,16.2,24.7,76.0,13.1,1010.0,23.142857142857142
2025-04-05 06:00:00,318,13.3,129,17.3,24.5,77.0,13.2,1010.0,24.714285714285715
2025-04-05 07:00:00,270,9.7,140,17.1,24.7,76.0,13.6,1011.0,24.42857142857143
2025-04-05 08:00:00,266,7.4,145,16.2,26.1,67.0,13.4,1012.0,23.142857142857142
2025-04-05 09:00:00,277,6.6,145,15.1,28.4,54.0,13.4,1012.0,21.571428571428573
2025-04-05 10:00:00,294,8.0,137,14.1,31.0,43.0,13.8,1012.0,20.142857142857142
2025-04-05 11:00:00,326,11.0,124,13.0,33.1,36.0,11.4,1012.0,18.571428571428573
2025-04-05 12:00:00,368,15.8,111,12.6,35.9,32.0,12.9,1011.0,18.0
2025-04-05 13:00:00,437,20.6,98,11.7,36.9,29.0,15.3,1010.0,19.433962264150946
2025-04-05 14:00:00,517,27.0,81,10.6,36.9,27.0,16.7,1009.0,136.0
2025-04-05 15:00:00,552,30.3,69,9.5,36.5,28.0,16.7,1008.0,96.73333333333333
2025-04-05 16:00:00,506,27.8,69,8.8,35.7,30.0,16.2,1008.0,96.73333333333333
2025-04-05 17:00:00,415,22.3,75,8.3,34.2,35.0,16.1,1008.0,115.0
2025-04-05 18:00:00,331,17.2,80,7.7,32.6,39.0,14.4,1008.0,132.5
2025-04-05 19:00:00,267,13.5,83,6.9,30.6,45.0,15.8,1009.0,143.0
2025-04-05 20:00:00,209,10.3,87,6.1,28.6,50.0,14.8,1009.0,9.716981132075473
2025-04-05 21:00:00,172,7.8,89,5.5,28.1,52.0,11.5,1010.0,7.857142857142858
2025-04-05 22:00:00,142,5.7,91,5.2,27.8,53.0,10.4,1010.0,7.428571428571429
2025-04-05 23:00:00,131,4.4,92,5.2,27.5,55.0,11.2,1009.0,7.428571428571429
2025-04-06 00:00:00,193,6.2,87,5.7,27.3,55.0,17.7,1010.0,8.142857142857144
2025-04-06 01:00:00,415,13.5,77,6.8,27.0,56.0,18.2,1009.0,122.0
2025-04-06 02:00:00,709,23.4,65,8.4,26.7,58.0,19.3,1009.0,83.66666666666666
2025-04-06 03:00:00,864,28.8,62,10.0,26.6,58.0,20.2,1009.0,73.86666666666667
2025-04-06 04:00:00,742,25.5,78,11.5,26.5,57.0,15.5,1008.0,125.5
2025-04-06 05:00:00,481,17.7,103,12.9,26.0,59.0,17.6,1008.0,18.42857142857143
2025-04-06 06:00:00,283,11.4,123,13.8,25.8,62.0,16.6,1009.0,19.714285714285715
2025-04-06 07:00:00,231,8.5,132,13.8,26.1,60.0,15.6,1009.0,19.714285714285715
2025-04-06 08:00:00,242,7.0,135,13.2,28.1,49.0,15.0,1010.0,18.857142857142858
2025-04-06 09:00:00,263,6.7,134,12.3,31.0,35.0,12.0,1010.0,17.571428571428573
2025-04-06 10:00:00,282,7.7,127,11.2,32.9,29.0,13.9,1010.0,16.0
2025-04-06 11:00:00,312,9.9,116,9.8,35.7,26.0,16.0,1010.0,14.000000000000002
2025-04-06 12:00:00,338,12.8,106,9.2,38.4,25.0,17.7,1009.0,13.142857142857142
2025-04-06 13:00:00,360,15.4,98,8.8,39.0,25.0,19.0,1008.0,14.528301886792454
2025-04-06 14:00:00,379,18.8,86,8.3,38.5,27.0,20.6,1007.0,17.735849056603776
2025-04-06 15:00:00,382,20.6,79,7.9,37.5,27.0,22.3,1007.0,129.0
2025-04-06 16:00:00,360,19.3,80,7.8,35.3,29.0,22.9,1006.0,132.5
2025-04-06 17:00:00,323,16.2,85,7.7,33.8,33.0,21.3,1007.0,150.0
2025-04-06 18:00:00,287,13.3,89,7.6,31.8,39.0,19.2,1007.0,12.547169811320755
2025-04-06 19:00:00,257,10.8,91,7.2,30.0,47.0,17.2,1007.0,10.285714285714286
2025-04-06 20:00:00,228,8.4,93,6.6,29.2,49.0,16.3,1008.0,9.428571428571429
2025-04-06 21:00:00,209,6.7,94,6.2,27.7,52.0,13.9,1009.0,8.857142857142858
2025-04-06 22:00:00,182,5.3,94,5.9,27.3,56.0,14.9,1009.0,8.428571428571429
2025-04-06 23:00:00,164,4.7,93,5.8,26.9,58.0,16.4,1010.0,8.285714285714286
2025-04-07 00:00:00,218,5.8,91,5.9,26.8,59.0,17.4,1009.0,8.428571428571429
2025-04-07 01:00:00,433,12.4,83,6.8,26.6,60.0,17.2,1009.0,143.0
2025-04-07 02:00:00,720,21.3,73,8.0,26.3,61.0,17.3,1008.0,108.0
2025-04-07 03:00:00,868,26.0,71,9.3,26.2,61.0,20.2,1008.0,101.0
2025-04-07 04:00:00,740,22.5,85,10.7,26.1,61.0,19.2,1008.0,150.0
2025-04-07 05:00:00,473,14.8,108,12.2,25.9,63.0,14.9,1008.0,17.428571428571427
2025-04-07 06:00:00,273,8.7,126,13.1,25.7,66.0,12.8,1009.0,18.714285714285715
2025-04-07 07:00:00,226,6.2,134,12.9,25.8,67.0,18.4,1009.0,18.42857142857143
2025-04-07 08:00:00,245,5.2,136,12.1,27.1,61.0,15.8,1009.0,17.285714285714285
2025-04-07 09:00:00,274,5.3,135,11.4,30.0,50.0,15.9,1010.0,16.28571428571429
2025-04-07 10:00:00,293,6.2,130,11.0,32.1,44.0,16.5,1009.0,15.714285714285715
2025-04-07 11:00:00,322,8.0,122,10.8,33.7,41.0,18.0,1009.0,15.42857142857143
2025-04-07 12:00:00,360,11.5,113,11.0,35.7,39.0,19.9,1009.0,15.714285714285715
2025-04-07 13:00:00,421,17.0,100,10.8,36.0,38.0,20.5,1008.0,16.037735849056602
2025-04-07 14:00:00,492,24.5,82,10.6,34.8,38.0,20.6,1007.0,139.5
2025-04-07 15:00:00,533,29.8,68,10.5,34.0,39.0,20.5,1006.0,93.46666666666667
2025-04-07 16:00:00,523,31.3,62,10.6,32.0,42.0,19.3,1006.0,73.86666666666667
2025-04-07 17:00:00,484,30.6,60,10.7,30.9,46.0,17.1,1007.0,67.33333333333333
2025-04-07 18:00:00,434,28.6,60,10.6,30.7,50.0,15.0,1007.0,67.33333333333333
2025-04-07 19:00:00,370,24.8,63,10.0,28.1,59.0,16.9,1008.0,77.13333333333333
2025-04-07 20:00:00,296,19.7,67,9.1,27.4,64.0,15.8,1008.0,90.2
2025-04-07 21:00:00,245,15.5,71,8.4,27.1,66.0,10.3,1009.0,101.0
2025-04-07 22:00:00,215,12.6,72,8.1,26.8,68.0,12.8,1009.0,104.5
2025-04-07 23:00:00,208,10.6,72,7.9,26.4,70.0,12.3,1009.0,104.5
2025-04-08 00:00:00,261,11.0,71,8.1,26.1,74.0,16.3,1009.0,101.0
2025-04-08 01:00:00,446,16.5,66,8.9,25.9,74.0,14.8,1009.0,86.93333333333334
2025-04-08 02:00:00,692,23.8,60,10.0,25.6,77.0,14.1,1009.0,67.33333333333333
2025-04-08 03:00:00,822,27.3,62,11.6,25.3,79.0,9.4,1008.0,73.86666666666667
2025-04-08 04:00:00,723,23.3,81,14.2,25.1,81.0,9.4,1008.0,136.0
2025-04-08 05:00:00,508,15.4,107,17.1,24.9,83.0,11.7,1008.0,24.42857142857143
2025-04-08 06:00:00,343,9.1,128,18.9,24.8,84.0,11.3,1009.0,27.0
2025-04-08 07:00:00,295,6.4,137,18.4,25.1,82.0,10.7,1010.0,26.285714285714285
2025-04-08 08:00:00,296,5.3,139,16.8,26.5,73.0,8.3,1011.0,24.0
2025-04-08 09:00:00,310,5.2,137,15.4,28.1,61.0,10.7,1011.0,22.0
2025-04-08 10:00:00,325,5.3,131,14.8,29.9,52.0,13.7,1011.0,21.142857142857146
2025-04-08 11:00:00,352,6.5,122,14.5,31.2,46.0,15.6,1011.0,20.714285714285715
2025-04-08 12:00:00,389,10.9,108,14.8,32.3,42.0,16.2,1010.0,21.142857142857146
2025-04-08 13:00:00,435,20.3,90,15.1,32.9,40.0,17.0,1010.0,21.571428571428573
2025-04-08 14:00:00,490,33.3,65,15.5,32.9,41.0,17.5,1009.0,83.66666666666666
2025-04-08 15:00:00,556,43.3,45,15.9,32.6,41.0,17.7,1008.0,41.666666666666664
2025-04-08 16:00:00,656,48.1,35,16.3,32.3,41.0,16.4,1008.0,45.37735849056604
2025-04-08 17:00:00,765,50.0,30,16.7,31.7,41.0,14.9,1008.0,47.16981132075472
2025-04-08 18:00:00,816,49.3,29,16.5,30.5,45.0,13.0,1009.0,46.50943396226415
2025-04-08 19:00:00,764,45.0,32,15.3,28.8,55.0,14.3,1009.0,42.45283018867924
2025-04-08 20:00:00,652,38.2,38,13.5,27.8,63.0,12.9,1010.0,36.03773584905661
2025-04-08 21:00:00,542,31.6,43,11.8,27.2,67.0,12.2,1010.0,39.81481481481482
2025-04-08 22:00:00,436,25.7,47,10.3,26.8,71.0,11.8,1011.0,43.51851851851852
2025-04-08 23:00:00,333,20.2,50,8.8,26.3,74.0,6.8,1011.0,46.2962962962963
2025-04-09 00:00:00,287,14.1,57,7.6,25.9,75.0,8.9,1011.0,57.53333333333333
2025-04-09 01:00:00,354,15.8,59,8.4,25.5,77.0,9.4,1010.0,64.06666666666666
2025-04-09 02:00:00,479,18.0,62,9.7,25.2,79.0,9.6,1010.0,73.86666666666667
2025-04-09 03:00:00,552,18.6,69,11.3,25.0,80.0,9.5,1010.0,96.73333333333333
2025-04-09 04:00:00,514,16.0,85,13.8,24.8,81.0,9.6,1009.0,150.0
2025-04-09 05:00:00,424,11.6,106,16.7,24.6,82.0,9.1,1009.0,23.857142857142858
2025-04-09 06:00:00,352,8.1,122,18.5,24.4,84.0,10.3,1010.0,26.42857142857143
2025-04-09 07:00:00,323,6.0,128,18.0,24.7,83.0,11.9,1011.0,25.714285714285715
2025-04-09 08:00:00,312,4.8,129,16.4,26.2,74.0,14.4,1011.0,23.428571428571427
2025-04-09 09:00:00,312,4.6,126,15.2,27.8,63.0,15.3,1011.0,21.714285714285715
2025-04-09 10:00:00,316,5.2,121,15.1,29.5,51.0,13.5,1011.0,21.571428571428573
2025-04-09 11:00:00,330,6.9,114,15.5,31.5,42.0,15.3,1010.0,22.142857142857142
2025-04-09 12:00:00,371,11.1,103,16.2,32.5,39.0,16.4,1009.0,23.142857142857142
2025-04-09 13:00:00,475,20.7,85,16.2,32.7,40.0,20.3,1009.0,150.0
2025-04-09 14:00:00,605,33.7,60,16.0,33.5,42.0,21.5,1008.0,67.33333333333333
2025-04-09 15:00:00,667,42.3,42,15.6,33.1,45.0,21.3,1007.0,39.90566037735849
2025-04-09 16:00:00,597,42.9,37,14.7,32.7,47.0,16.7,1007.0,40.471698113207545
2025-04-09 17:00:00,458,39.0,40,13.5,31.8,52.0,15.5,1007.0,37.03703703703704
2025-04-09 18:00:00,344,33.8,44,12.1,32.0,58.0,13.8,1007.0,40.74074074074074
2025-04-09 19:00:00,290,27.0,50,10.2,29.4,65.0,11.3,1008.0,46.2962962962963
2025-04-09 20:00:00,260,18.8,59,8.0,28.2,71.0,14.7,1009.0,64.06666666666666
2025-04-09 21:00:00,240,12.6,65,6.5,26.5,75.0,13.0,1009.0,83.66666666666666
2025-04-09 22:00:00,224,9.7,67,6.1,26.3,77.0,14.1,1010.0,90.2
2025-04-09 23:00:00,219,8.8,66,6.4,25.9,80.0,14.7,1009.0,86.93333333333334
2025-04-10 00:00:00,231,9.1,66,6.7,26.0,74.0,15.3,1008.0,86.93333333333334
2025-04-10 01:00:00,278,12.6,64,7.7,25.8,75.0,14.6,1008.0,80.4
2025-04-10 02:00:00,342,17.2,62,9.1,25.3,79.0,10.7,1008.0,73.86666666666667
2025-04-10 03:00:00,379,19.3,66,10.9,25.0,82.0,13.8,1007.0,86.93333333333334
2025-04-10 04:00:00,362,16.6,83,13.5,24.8,84.0,12.4,1006.0,143.0
2025-04-10 05:00:00,317,11.5,107,16.5,24.7,85.0,13.2,1007.0,23.571428571428573
2025-04-10 06:00:00,284,7.4,124,18.2,24.8,85.0,13.2,1007.0,26.0
2025-04-10 07:00:00,278,5.5,130,17.7,25.1,84.0,14.3,1008.0,25.285714285714285
2025-04-10 08:00:00,282,4.6,130,16.0,26.3,75.0,17.7,1008.0,22.857142857142858
2025-04-10 09:00:00,292,4.6,127,14.6,27.8,64.0,13.7,1008.0,20.857142857142858
2025-04-10 10:00:00,306,5.2,120,14.1,30.2,57.0,14.1,1008.0,20.142857142857142
2025-04-10 11:00:00,324,6.7,110,13.9,32.0,53.0,15.5,1008.0,19.857142857142858
2025-04-10 12:00:00,341,10.6,99,14.0,34.2,49.0,17.1,1007.0,20.0
2025-04-10 13:00:00,358,16.6,85,14.0,33.5,47.0,18.1,1006.0,150.0
2025-04-10 14:00:00,374,24.9,66,13.9,33.0,47.0,19.0,1005.0,86.93333333333334
2025-04-10 15:00:00,380,31.0,51,13.7,32.6,47.0,18.4,1004.0,47.22222222222222
2025-04-10 16:00:00,369,33.4,45,13.5,32.3,47.0,15.7,1003.0,41.666666666666664
2025-04-10 17:00:00,348,33.7,43,13.2,31.6,51.0,14.3,1002.0,39.81481481481482
2025-04-10 18:00:00,323,32.2,44,12.5,30.1,60.0,15.0,1003.0,40.74074074074074
2025-04-10 19:00:00,293,28.3,46,11.0,27.4,71.0,17.9,1004.0,42.592592592592595
2025-04-10 20:00:00,258,22.6,51,9.1,26.5,79.0,16.4,1005.0,47.22222222222222
2025-04-10 21:00:00,233,17.7,55,7.6,26.2,81.0,12.2,1004.0,51.0
2025-04-10 22:00:00,216,14.0,59,6.9,26.0,83.0,10.5,1005.0,64.06666666666666
2025-04-10 23:00:00,208,11.1,62,6.5,25.8,84.0,11.3,1005.0,73.86666666666667
2025-04-11 00:00:00,221,9.0,64,6.7,25.6,81.0,9.2,1004.0,80.4
2025-04-11 01:00:00,279,11.2,63,7.5,25.3,83.0,9.5,1005.0,77.13333333333333
2025-04-11 02:00:00,359,14.1,62,8.7,25.1,85.0,13.7,1004.0,73.86666666666667
2025-04-11 03:00:00,404,15.3,67,10.2,24.9,85.0,13.5,1003.0,90.2
2025-04-11 04:00:00,377,13.1,82,12.4,24.8,86.0,14.2,1003.0,139.5
2025-04-11 05:00:00,315,9.3,102,14.8,24.7,87.0,15.4,1004.0,21.142857142857146
2025-04-11 06:00:00,269,6.2,118,16.3,24.7,87.0,15.7,1004.0,23.28571428571429
2025-04-11 07:00:00,257,4.8,125,16.1,25.0,86.0,16.2,1005.0,23.000000000000004
2025-04-11 08:00:00,261,4.2,127,14.9,26.0,78.0,12.8,1005.0,21.28571428571429
2025-04-11 09:00:00,275,4.5,126,13.9,27.2,70.0,13.7,1006.0,19.857142857142858
2025-04-11 10:00:00,301,5.8,121,13.6,29.8,64.0,14.5,1006.0,19.428571428571427
2025-04-11 11:00:00,336,8.1,114,13.5,31.4,60.0,15.9,1005.0,19.285714285714285
2025-04-11 12:00:00,370,10.7,104,13.3,33.4,58.0,17.6,1004.0,19.0
2025-04-11 13:00:00,393,15.8,92,12.4,33.9,55.0,21.2,1004.0,17.714285714285715
2025-04-11 14:00:00,415,22.6,76,11.2,34.5,52.0,21.1,1003.0,118.5
2025-04-11 15:00:00,451,27.1,65,10.2,34.6,51.0,17.5,1002.0,83.66666666666666
2025-04-11 16:00:00,537,27.0,64,9.6,32.7,52.0,17.5,1002.0,80.4
2025-04-11 17:00:00,638,24.4,67,9.2,31.2,55.0,17.5,1002.0,90.2
2025-04-11 18:00:00,667,21.8,70,8.9,28.8,62.0,16.0,1002.0,100.0
2025-04-11 19:00:00,554,19.7,70,8.5,27.6,69.0,18.1,1002.0,100.0
2025-04-11 20:00:00,368,17.5,70,8.2,27.0,73.0,12.2,1003.0,100.0
2025-04-11 21:00:00,230,15.6,70,8.1,26.7,76.0,10.4,1004.0,100.0
2025-04-11 22:00:00,176,13.4,71,8.3,26.5,80.0,9.7,1004.0,101.0
2025-04-11 23:00:00,170,11.6,72,8.7,26.0,84.0,10.2,1004.0,104.5
2025-04-12 00:00:00,222,9.7,75,7.8,25.7,84.0,10.2,1004.0,115.0
2025-04-12 01:00:00,393,15.3,71,8.4,25.5,86.0,9.8,1003.0,101.0
2025-04-12 02:00:00,622,22.8,66,9.4,25.3,86.0,10.2,1003.0,86.93333333333334
2025-04-12 03:00:00,741,26.5,69,10.5,25.1,86.0,9.6,1003.0,96.73333333333333
2025-04-12 04:00:00,638,22.6,88,12.1,25.0,86.0,8.5,1003.0,21.320754716981135
2025-04-12 05:00:00,425,14.8,116,13.9,24.9,87.0,9.4,1004.0,19.857142857142858
2025-04-12 06:00:00,264,8.6,135,15.0,24.8,87.0,10.2,1004.0,21.42857142857143
2025-04-12 07:00:00,224,6.1,139,14.7,25.2,84.0,14.8,1005.0,21.0
2025-04-12 08:00:00,237,5.2,135,13.7,26.5,75.0,11.1,1005.0,19.57142857142857
2025-04-12 09:00:00,262,5.2,128,12.9,29.2,65.0,11.9,1006.0,18.42857142857143
2025-04-12 10:00:00,290,5.9,121,12.6,31.6,54.0,12.6,1006.0,18.0
2025-04-12 11:00:00,331,7.4,111,12.5,34.9,47.0,14.7,1006.0,17.857142857142858
2025-04-12 12:00:00,371,11.0,100,12.4,36.9,44.0,16.9,1006.0,17.714285714285715
2025-04-12 13:00:00,415,15.1,88,11.7,37.7,43.0,18.0,1006.0,16.714285714285715
2025-04-12 14:00:00,459,20.7,72,10.6,37.5,44.0,18.9,1005.0,104.5
2025-04-12 15:00:00,478,24.2,61,9.8,37.1,47.0,19.9,1005.0,70.6
2025-04-12 16:00:00,459,23.9,58,9.5,36.1,50.0,19.4,1004.0,60.8
2025-04-12 17:00:00,415,21.4,60,9.5,34.5,56.0,18.2,1005.0,67.33333333333333
2025-04-12 18:00:00,365,18.5,62,9.2,31.0,64.0,16.6,1005.0,73.86666666666667
2025-04-12 19:00:00,305,15.1,65,8.3,28.9,72.0,15.6,1006.0,83.66666666666666
