timestamp,o3,co,no2,so2,temp_c,humidity,wind_kph,pressure_mb,aqi
2025-08-22 02:00:00,37.0,734.45,77.33,37.74,27.1,84.0,18.0,1002.0,91.057
2025-08-22 03:00:00,36.0,490.25,70.115,34.225,29.0,75.0,18.0,1003.0,79.78649999999999
2025-08-22 04:00:00,37.0,425.5,61.05,31.08,29.2,75.0,18.4,1003.0,71.78
2025-08-22 05:00:00,39.0,477.3,52.91,29.785,29.1,70.0,24.8,1003.0,67.88449999999999
2025-08-22 06:00:00,43.0,708.55,46.805,31.82,29.4,75.0,27.0,1004.0,71.064
2025-08-22 07:00:00,48.0,1056.35,41.625,35.705,31.1,75.0,28.8,1003.0,78.3545
2025-08-22 08:00:00,54.0,1261.7,36.445,39.405,31.1,79.0,28.8,1003.0,83.0035
2025-08-22 09:00:00,61.0,1172.9,31.08,43.105,32.1,75.0,28.1,1002.0,81.9585
2025-08-22 10:00:00,68.0,941.65,26.085,46.62,32.3,75.0,27.7,1001.0,78.19399999999999
2025-08-22 11:00:00,105.0,1017.5,23.495,44.585,31.1,79.0,25.6,1000.0,88.2395
2025-08-22 12:00:00,122.0,752.95,9.62,39.775,30.3,84.0,26.6,1000.0,77.3185
2025-08-22 13:00:00,121.0,741.85,8.325,33.485,29.3,89.0,27.7,1000.0,72.8745
2025-08-22 14:00:00,117.0,747.4,8.51,28.49,29.3,89.0,28.1,1000.0,69.399
2025-08-22 15:00:00,108.0,754.8,9.065,25.9,29.4,84.0,27.4,1001.0,65.885
2025-08-22 16:00:00,95.0,777.0,11.1,24.42,29.3,84.0,25.9,1001.0,62.910000000000004
2025-08-22 17:00:00,95.0,777.0,11.1,24.42,28.2,89.0,25.6,1002.0,62.910000000000004
2025-08-22 18:00:00,67.0,884.3,26.085,22.94,28.3,89.0,27.0,1001.0,64.907
2025-08-22 19:00:00,42.0,997.15,47.73,22.385,28.2,89.0,30.2,1001.0,72.3735
2025-08-22 20:00:00,42.0,997.15,47.73,22.385,28.3,89.0,30.2,1000.0,72.3735
2025-08-22 21:00:00,40.0,917.6,47.545,21.46,28.1,89.0,31.0,1000.0,69.60900000000001
2025-08-22 22:00:00,40.0,917.6,47.545,21.46,28.2,89.0,31.0,1000.0,69.60900000000001
2025-08-22 23:00:00,45.0,647.5,36.445,18.685,28.4,89.0,31.0,999.0,57.6595
2025-08-23 00:00:00,48.0,538.35,29.97,16.65,28.1,84.0,30.2,999.0,51.474000000000004
2025-08-23 02:00:00,55.0,364.45,16.65,12.765,28.1,84.0,29.9,999.0,40.1615
2025-08-23 03:00:00,57.0,312.65,12.95,12.025,28.3,84.0,32.0,1000.0,37.1355
2025-08-23 04:00:00,58.0,290.45,10.915,11.84,29.0,79.0,32.4,1000.0,35.678
2025-08-23 05:00:00,58.0,351.5,10.915,12.395,29.2,79.0,31.3,1000.0,37.1765
2025-08-23 06:00:00,56.0,584.6,14.8,14.43,29.0,79.0,31.0,1001.0,44.587
2025-08-23 07:00:00,53.0,899.1,21.09,17.205,28.0,89.0,30.2,1001.0,55.1385
2025-08-23 08:00:00,53.0,1087.8,24.42,19.61,29.2,84.0,29.5,1000.0,62.113
2025-08-23 09:00:00,57.0,1023.05,22.385,21.46,29.2,84.0,30.2,1000.0,61.721999999999994
2025-08-23 10:00:00,62.0,830.65,17.76,23.125,28.4,74.0,32.0,999.0,57.4315
2025-08-23 11:00:00,77.0,656.75,10.73,23.31,28.1,74.0,32.0,999.0,54.328
2025-08-23 12:00:00,81.0,634.55,8.695,22.94,29.3,84.0,31.0,998.0,53.678
2025-08-23 13:00:00,82.0,619.75,7.77,21.83,29.0,84.0,30.2,998.0,52.571999999999996
2025-08-23 14:00:00,81.0,621.6,8.14,20.905,29.2,84.0,28.1,998.0,52.0685
2025-08-23 15:00:00,76.0,634.55,9.62,20.535,29.0,79.0,26.6,999.0,51.530499999999996
2025-08-23 16:00:00,69.0,666.0,12.21,20.535,28.1,84.0,26.6,999.0,51.6135
2025-08-23 17:00:00,61.0,732.6,16.65,20.35,28.3,89.0,27.0,1000.0,53.117000000000004
2025-08-23 18:00:00,52.0,889.85,25.345,20.165,28.3,89.0,26.6,1001.0,58.686499999999995
2025-08-23 19:00:00,52.0,889.85,25.345,20.165,28.4,89.0,26.6,1001.0,58.686499999999995
2025-08-23 20:00:00,35.0,1180.3,41.81,19.425,28.3,89.0,27.4,1001.0,68.9045
2025-08-23 21:00:00,35.0,1091.5,39.405,18.13,28.1,89.0,27.4,1000.0,65.038
2025-08-23 22:00:00,39.0,904.65,32.56,16.28,28.3,89.0,27.0,1000.0,57.46900000000001
2025-08-23 23:00:00,39.0,904.65,32.56,16.28,28.1,89.0,27.0,1000.0,57.46900000000001
2025-08-24 00:00:00,44.0,590.15,21.645,13.32,28.4,89.0,26.3,1000.0,44.64999999999999
2025-08-24 02:00:00,46.0,375.55,14.615,11.285,28.3,89.0,25.2,1001.0,35.7225
2025-08-24 03:00:00,47.0,323.75,12.395,10.915,28.1,89.0,27.4,1001.0,33.4695
2025-08-24 04:00:00,48.0,308.95,11.285,11.1,29.2,89.0,29.2,1001.0,32.9
2025-08-24 05:00:00,48.0,371.85,11.84,12.21,28.4,94.0,28.8,1002.0,35.046
2025-08-24 06:00:00,46.0,586.45,16.095,14.615,29.3,89.0,28.8,1001.0,42.4935
2025-08-24 07:00:00,46.0,586.45,16.095,14.615,29.2,89.0,28.8,1001.0,42.4935
2025-08-24 08:00:00,45.0,1048.95,25.16,20.905,29.1,89.0,29.2,1001.0,60.0275
2025-08-24 09:00:00,52.0,987.9,22.755,24.05,29.3,89.0,29.5,1001.0,61.036
2025-08-24 10:00:00,62.0,812.15,17.39,27.01,30.3,84.0,29.5,1000.0,58.782000000000004
2025-08-24 11:00:00,70.0,636.4,11.84,26.64,30.0,84.0,28.8,1000.0,54.152
2025-08-24 12:00:00,75.0,592.0,9.62,25.715,30.3,84.0,28.1,1000.0,52.9695
2025-08-24 13:00:00,78.0,588.3,8.695,23.865,29.3,84.0,28.1,999.0,52.31549999999999
2025-08-24 14:00:00,78.0,612.35,8.88,22.57,29.2,84.0,27.7,1000.0,52.25999999999999
2025-08-24 15:00:00,74.0,664.15,9.805,22.755,28.1,89.0,27.4,1001.0,52.7435
2025-08-24 16:00:00,68.0,743.7,12.025,23.495,28.0,89.0,27.0,1002.0,54.2365
2025-08-24 17:00:00,60.0,860.25,16.835,24.235,28.0,89.0,27.0,1002.0,57.423500000000004
2025-08-24 18:00:00,50.0,1067.45,27.195,24.605,28.3,89.0,27.0,1002.0,64.96849999999999
2025-08-24 19:00:00,29.0,1418.95,49.395,24.605,28.1,89.0,27.4,1002.0,79.0185
2025-08-24 20:00:00,29.0,1418.95,49.395,24.605,28.2,89.0,27.4,1002.0,79.0185
2025-08-24 21:00:00,26.0,1283.9,51.615,23.865,28.0,89.0,24.1,1002.0,76.37950000000001
2025-08-24 22:00:00,26.0,1017.5,49.765,22.755,28.3,89.0,24.1,1002.0,69.3865
2025-08-24 23:00:00,28.0,784.4,45.88,21.275,28.4,89.0,22.3,1002.0,62.2535
2025-08-25 00:00:00,31.0,640.1,39.405,19.055,27.1,84.0,22.7,1001.0,55.272499999999994
2025-08-25 02:00:00,39.0,455.1,24.605,14.43,28.1,79.0,20.2,1001.0,42.78
2025-08-25 03:00:00,40.0,403.3,21.46,13.32,28.2,79.0,20.5,1002.0,39.602000000000004
2025-08-25 04:00:00,39.0,388.5,19.98,13.135,28.0,79.0,20.2,1002.0,38.0255
2025-08-25 05:00:00,39.0,460.65,20.35,14.985,30.4,75.0,20.9,1002.0,40.615500000000004
2025-08-25 06:00:00,38.0,706.7,23.865,20.165,30.0,75.0,22.7,1002.0,49.935500000000005
2025-08-25 07:00:00,37.0,1039.7,28.86,27.565,30.4,75.0,22.3,1002.0,62.9925
2025-08-25 08:00:00,41.0,1235.8,30.895,34.225,30.2,75.0,21.6,1002.0,72.6655
2025-08-25 09:00:00,55.0,1156.25,26.455,39.59,30.1,75.0,21.6,1001.0,75.293
2025-08-25 10:00:00,75.0,939.8,18.87,44.215,31.3,71.0,21.6,1001.0,74.72550000000001
2025-08-25 11:00:00,66.0,723.35,14.06,33.485,31.0,71.0,23.0,1000.0,59.4455
2025-08-25 12:00:00,71.0,710.4,11.84,33.3,31.1,71.0,23.4,1000.0,59.262
2025-08-25 13:00:00,74.0,754.8,11.285,31.265,31.4,71.0,24.5,1000.0,59.6995
2025-08-25 14:00:00,74.0,795.5,11.655,29.785,30.2,75.0,20.9,1000.0,59.99549999999999
2025-08-25 15:00:00,71.0,778.85,11.84,29.785,29.2,75.0,21.2,1001.0,58.8735
2025-08-25 16:00:00,65.0,760.35,13.135,30.34,28.3,79.0,18.7,1002.0,57.758
2025-08-25 17:00:00,57.0,843.6,18.13,30.71,29.1,79.0,18.4,1003.0,60.205
2025-08-25 18:00:00,45.0,1159.95,30.895,30.525,29.2,79.0,18.7,1003.0,70.4985
2025-08-25 19:00:00,23.0,1807.45,57.72,29.045,28.3,84.0,19.4,1002.0,92.20350000000002
2025-08-25 20:00:00,23.0,1807.45,57.72,29.045,28.1,84.0,19.4,1001.0,92.20350000000002
2025-08-25 21:00:00,22.0,1661.3,56.24,26.64,28.3,84.0,20.5,1001.0,86.88999999999999
2025-08-25 22:00:00,26.0,1326.45,48.47,23.31,27.4,89.0,20.9,1001.0,75.06599999999999
2025-08-25 23:00:00,29.0,1054.5,40.7,20.35,28.2,84.0,19.4,1002.0,64.385
2025-08-26 00:00:00,31.0,962.0,34.78,17.945,28.2,84.0,15.1,1002.0,58.3805
2025-08-26 02:00:00,35.0,884.3,24.605,14.8,28.4,84.0,14.0,1003.0,50.349
2025-08-26 03:00:00,35.0,730.75,22.57,14.43,29.1,79.0,14.8,1004.0,45.872
2025-08-26 04:00:00,33.0,555.0,22.2,14.985,29.0,79.0,16.6,1004.0,41.8125
2025-08-26 05:00:00,33.0,501.35,22.755,16.835,30.1,70.0,16.6,1004.0,41.9975
2025-08-26 06:00:00,33.0,695.6,25.16,20.72,30.4,70.0,17.6,1004.0,49.268
2025-08-26 07:00:00,33.0,1015.65,28.49,26.085,31.0,66.0,19.4,1004.0,60.34949999999999
2025-08-26 08:00:00,38.0,1232.1,29.415,32.005,31.1,66.0,20.2,1004.0,69.6935
2025-08-26 09:00:00,50.0,1243.2,25.9,39.22,32.2,59.0,19.8,1003.0,75.014
2025-08-26 10:00:00,66.0,1152.55,20.165,46.99,32.2,59.0,19.8,1003.0,78.44500000000001
2025-08-26 11:00:00,69.0,690.05,15.17,39.22,32.0,56.0,20.2,1002.0,63.212999999999994
2025-08-26 12:00:00,74.0,634.55,11.84,37.37,32.2,59.0,20.9,1002.0,60.67999999999999
2025-08-26 13:00:00,76.0,616.05,9.99,33.115,30.3,66.0,19.4,1002.0,57.6725
2025-08-26 14:00:00,75.0,638.25,9.435,29.6,30.1,70.0,17.6,1002.0,55.726
2025-08-26 15:00:00,72.0,701.15,9.065,27.75,29.0,75.0,18.7,1003.0,54.937
2025-08-26 16:00:00,65.0,802.9,9.805,26.455,29.1,75.0,19.4,1003.0,54.6685
2025-08-26 17:00:00,57.0,934.25,15.17,25.9,29.2,75.0,15.8,1004.0,57.837
2025-08-26 18:00:00,44.0,1139.6,29.415,26.085,28.2,79.0,15.5,1004.0,66.6835
2025-08-26 19:00:00,19.0,1494.8,61.235,27.38,28.3,79.0,19.8,1004.0,86.027
2025-08-26 20:00:00,19.0,1494.8,61.235,27.38,28.1,79.0,19.8,1004.0,86.027
2025-08-26 21:00:00,16.0,1418.95,64.75,27.01,28.4,79.0,22.3,1004.0,85.53399999999999
2025-08-26 22:00:00,17.0,1230.25,62.715,26.085,27.1,84.0,22.7,1002.0,80.3765
2025-08-26 23:00:00,20.0,1030.45,57.35,24.605,27.1,84.0,21.6,1002.0,73.3215
2025-08-27 00:00:00,25.0,836.2,47.36,21.645,27.2,84.0,18.7,1003.0,63.4625
2025-08-27 02:00:00,38.0,482.85,24.05,15.355,28.4,79.0,18.4,1003.0,43.164500000000004
2025-08-27 03:00:00,40.0,390.35,19.24,14.43,28.2,79.0,18.4,1003.0,38.566
2025-08-27 04:00:00,40.0,351.5,17.39,14.43,29.3,75.0,19.1,1004.0,36.679
2025-08-27 05:00:00,39.0,407.0,17.945,15.54,30.1,70.0,19.1,1004.0,38.376999999999995
2025-08-27 06:00:00,37.0,649.35,22.385,17.945,29.0,75.0,18.7,1004.0,46.4905
2025-08-27 07:00:00,35.0,986.05,29.045,21.275,31.3,66.0,20.5,1004.0,58.2855
2025-08-27 08:00:00,37.0,1184.0,32.005,24.605,31.0,66.0,21.2,1004.0,66.2855
2025-08-27 09:00:00,47.0,1095.2,27.195,27.935,31.1,66.0,21.2,1003.0,66.2885
2025-08-27 10:00:00,61.0,865.8,18.685,31.265,32.2,59.0,21.6,1002.0,62.4595
2025-08-27 11:00:00,82.0,725.2,11.1,36.26,32.3,56.0,22.0,1002.0,63.89399999999999
2025-08-27 12:00:00,93.0,693.75,8.51,36.445,31.3,63.0,20.9,1002.0,65.1035
2025-08-27 13:00:00,102.0,717.8,7.4,35.15,30.2,66.0,20.5,1002.0,66.971
2025-08-27 14:00:00,105.0,764.05,7.77,33.855,30.2,66.0,20.9,1002.0,68.37049999999999
2025-08-27 15:00:00,99.0,819.55,8.695,33.485,29.0,70.0,20.2,1003.0,68.0505
2025-08-27 16:00:00,87.0,899.1,10.915,33.485,29.3,70.0,19.4,1003.0,67.3735
2025-08-27 17:00:00,73.0,1011.95,16.835,33.115,28.1,79.0,19.4,1004.0,68.7975
2025-08-27 18:00:00,56.0,1215.45,30.525,32.56,28.3,79.0,20.9,1004.0,75.704
2025-08-27 19:00:00,22.0,1570.65,59.94,30.71,28.1,79.0,22.0,1004.0,89.33200000000001
2025-08-27 20:00:00,22.0,1570.65,59.94,30.71,28.4,79.0,22.0,1004.0,89.33200000000001
2025-08-27 21:00:00,18.0,1478.15,62.9,29.23,28.4,79.0,22.0,1004.0,87.318
2025-08-27 22:00:00,19.0,1267.25,60.31,27.38,28.1,79.0,22.7,1004.0,80.92099999999999
2025-08-27 23:00:00,22.0,1052.65,55.5,25.16,28.1,79.0,19.8,1003.0,73.533
2025-08-28 00:00:00,26.0,858.4,47.545,22.2,28.0,79.0,18.0,1003.0,64.595
2025-08-28 02:00:00,34.0,514.3,28.675,16.465,28.1,79.0,19.1,1004.0,45.923500000000004
2025-08-28 03:00:00,35.0,416.25,24.605,15.725,28.2,79.0,19.8,1004.0,41.4505
2025-08-28 04:00:00,35.0,366.3,22.57,15.91,29.0,75.0,20.5,1004.0,39.323
2025-08-28 05:00:00,35.0,410.7,22.2,17.39,29.2,75.0,20.5,1004.0,40.729
2025-08-28 06:00:00,35.0,643.8,24.235,20.535,30.3,70.0,20.5,1004.0,48.1845
2025-08-28 07:00:00,35.0,973.1,27.75,25.16,32.4,63.0,21.6,1003.0,59.19199999999999
2025-08-28 08:00:00,39.0,1159.95,28.675,29.23,32.2,63.0,23.4,1003.0,66.719
2025-08-28 09:00:00,51.0,1060.05,24.05,32.93,33.2,59.0,24.1,1002.0,67.396
2025-08-28 10:00:00,66.0,819.55,16.835,36.26,33.3,59.0,24.8,1001.0,64.422
2025-08-28 11:00:00,82.0,641.95,11.47,38.295,32.1,63.0,24.8,1000.0,63.4685
2025-08-28 12:00:00,94.0,606.8,8.88,38.295,32.3,63.0,24.1,1000.0,64.8115
2025-08-28 13:00:00,105.0,619.75,7.77,36.815,30.2,66.0,22.3,1000.0,66.9645
2025-08-28 14:00:00,108.0,656.75,7.955,35.15,30.3,70.0,20.5,1001.0,67.883
2025-08-28 15:00:00,101.0,701.15,8.88,33.485,30.0,70.0,21.2,1001.0,66.39349999999999
2025-08-28 16:00:00,87.0,767.75,11.285,31.635,29.1,75.0,21.2,1002.0,64.0435
2025-08-28 17:00:00,71.0,878.75,17.39,30.155,29.0,75.0,21.6,1003.0,64.3865
2025-08-28 18:00:00,53.0,1095.2,31.635,29.415,29.2,70.0,23.0,1003.0,71.4925
2025-08-28 19:00:00,20.0,1494.8,61.42,28.12,28.1,74.0,23.0,1003.0,86.80799999999999
2025-08-28 20:00:00,20.0,1494.8,61.42,28.12,28.4,74.0,23.0,1003.0,86.80799999999999
2025-08-28 21:00:00,18.0,1422.65,62.16,26.455,28.1,74.0,23.8,1002.0,84.3765
2025-08-28 22:00:00,22.0,1232.1,56.795,24.235,28.3,74.0,22.7,1002.0,77.4365
2025-08-28 23:00:00,27.0,1039.7,50.32,22.2,28.0,74.0,20.5,1002.0,70.186
2025-08-29 00:00:00,31.0,869.5,43.29,20.165,28.1,74.0,19.1,1002.0,62.7465
2025-08-29 02:00:00,40.0,566.1,28.305,16.835,28.2,74.0,22.7,1002.0,48.7225
2025-08-29 03:00:00,42.0,469.9,23.865,15.91,29.3,75.0,21.2,1002.0,44.272
2025-08-29 04:00:00,42.0,412.55,20.72,15.54,29.4,75.0,21.2,1002.0,41.053
2025-08-29 05:00:00,43.0,455.1,19.61,16.28,30.0,70.0,20.5,1003.0,41.908
2025-08-29 06:00:00,43.0,697.45,21.83,18.87,31.2,66.0,22.0,1003.0,49.382000000000005
2025-08-29 07:00:00,43.0,1037.85,25.9,22.755,32.1,59.0,20.9,1002.0,60.57449999999999
2025-08-29 08:00:00,47.0,1232.1,27.38,26.825,33.1,56.0,20.9,1002.0,68.5825
2025-08-29 09:00:00,60.0,1122.95,23.495,31.08,32.1,63.0,20.5,1001.0,70.096
2025-08-29 10:00:00,78.0,867.65,16.835,35.335,32.3,63.0,19.4,1001.0,68.5215
2025-08-29 11:00:00,92.0,653.05,11.655,38.48,32.3,63.0,18.4,1000.0,66.89399999999999
2025-08-29 12:00:00,105.0,604.95,9.065,39.22,32.2,63.0,18.7,1000.0,68.648
2025-08-29 13:00:00,116.0,625.3,8.14,38.665,30.1,70.0,19.4,1001.0,71.5225
2025-08-29 14:00:00,120.0,673.4,8.695,38.11,30.3,70.0,19.4,1001.0,73.74000000000001
2025-08-29 15:00:00,115.0,725.2,9.99,38.11,30.4,70.0,19.4,1001.0,74.053
2025-08-29 16:00:00,103.0,801.05,12.95,37.925,29.3,75.0,20.2,1002.0,73.65350000000001
2025-08-29 17:00:00,88.0,926.85,20.535,37.555,29.1,75.0,18.7,1003.0,76.0355
2025-08-29 18:00:00,66.0,1154.4,37.37,36.815,29.1,75.0,19.8,1003.0,83.7175
2025-08-29 19:00:00,21.0,1616.9,73.815,34.04,29.0,75.0,19.1,1004.0,99.94699999999999
2025-08-29 20:00:00,21.0,1616.9,73.815,34.04,29.4,75.0,19.1,1004.0,99.94699999999999
2025-08-29 21:00:00,15.0,1633.55,77.7,31.82,29.2,75.0,18.0,1003.0,99.701
2025-08-29 22:00:00,16.0,1555.85,75.295,29.23,29.1,75.0,15.5,1003.0,95.70899999999999
2025-08-29 23:00:00,18.0,1476.3,71.225,26.64,29.1,75.0,14.4,1003.0,90.981
2025-08-30 00:00:00,20.0,1428.2,65.86,24.05,29.2,75.0,13.7,1003.0,86.105
2025-08-30 02:00:00,26.0,1304.25,52.54,20.165,28.2,79.0,11.5,1004.0,75.49149999999999
2025-08-30 03:00:00,26.0,1135.9,49.025,19.61,28.2,79.0,13.0,1004.0,69.738
2025-08-30 04:00:00,24.0,945.35,46.805,20.165,29.3,70.0,14.8,1004.0,64.2725
2025-08-30 05:00:00,25.0,925.0,44.4,22.385,30.3,66.0,15.5,1005.0,63.8325
2025-08-30 06:00:00,29.0,1276.5,41.625,27.01,31.3,59.0,16.9,1005.0,72.71
2025-08-30 07:00:00,35.0,1796.35,38.665,33.3,32.2,56.0,17.6,1005.0,86.27600000000001
2025-08-30 08:00:00,45.0,2083.1,34.78,39.775,33.4,53.0,19.1,1004.0,95.9175
2025-08-30 09:00:00,62.0,1896.25,29.045,46.435,33.4,53.0,20.5,1004.0,97.1695
2025-08-30 10:00:00,84.0,1472.6,22.57,53.095,32.3,59.0,19.1,1003.0,94.7415
2025-08-30 11:00:00,105.0,934.25,17.205,58.83,32.0,59.0,20.2,1002.0,89.923
2025-08-30 12:00:00,121.0,836.2,12.95,56.61,31.1,63.0,19.8,1002.0,89.09899999999999
2025-08-30 13:00:00,134.0,784.4,9.99,50.875,31.0,63.0,19.8,1003.0,87.3195
2025-08-30 14:00:00,137.0,765.9,9.065,45.325,30.1,66.0,20.2,1003.0,84.5195
2025-08-30 15:00:00,125.0,775.15,9.62,40.7,29.4,70.0,19.8,1003.0,79.125
2025-08-30 16:00:00,103.0,817.7,12.025,36.075,29.3,70.0,17.6,1004.0,72.5065
2025-08-30 17:00:00,80.0,893.55,19.055,32.56,29.1,75.0,18.4,1004.0,69.584
2025-08-30 18:00:00,58.0,1026.75,33.855,30.71,29.3,75.0,17.6,1005.0,73.603
2025-08-30 19:00:00,20.0,1328.3,68.82,29.6,29.3,75.0,20.2,1005.0,88.65799999999999
2025-08-30 20:00:00,20.0,1328.3,68.82,29.6,29.3,75.0,20.2,1005.0,88.65799999999999
2025-08-30 21:00:00,12.0,1409.7,78.81,30.34,28.4,79.0,22.0,1004.0,94.25
2025-08-30 22:00:00,9.0,1457.8,85.285,31.635,28.4,79.0,21.6,1004.0,98.8445
2025-08-30 23:00:00,9.0,1470.75,86.765,31.635,28.2,79.0,20.9,1003.0,99.99149999999999
2025-08-31 00:00:00,12.0,1448.55,81.215,29.045,26.4,85.0,20.2,1003.0,95.82249999999999
2025-08-31 02:00:00,23.0,1282.05,60.68,21.83,28.1,79.0,19.8,1004.0,79.864
2025-08-31 03:00:00,26.0,1054.5,51.8,19.98,29.2,75.0,20.5,1004.0,69.96
2025-08-31 04:00:00,29.0,780.7,43.29,18.685,29.3,70.0,23.0,1005.0,59.6305
2025-08-31 05:00:00,32.0,666.0,36.63,19.24,30.1,70.0,23.8,1005.0,54.518
2025-08-31 06:00:00,36.0,891.7,33.485,22.385,31.4,63.0,25.6,1005.0,59.9175
2025-08-31 07:00:00,40.0,1278.35,32.375,27.01,31.2,63.0,26.6,1005.0,70.497
2025-08-31 08:00:00,47.0,1485.55,29.785,31.08,31.3,63.0,28.1,1004.0,77.222
2025-08-31 09:00:00,59.0,1317.2,23.865,34.04,32.1,59.0,27.7,1003.0,75.383
2025-08-31 10:00:00,74.0,973.1,16.835,36.445,32.1,59.0,28.1,1002.0,69.9855
2025-08-31 11:00:00,88.0,612.35,11.47,39.22,32.1,59.0,27.4,1002.0,65.139
2025-08-31 12:00:00,98.0,567.95,8.88,38.48,31.1,63.0,27.7,1001.0,65.327
2025-08-31 13:00:00,105.0,575.35,7.77,35.89,30.2,62.0,27.7,1001.0,65.614
2025-08-31 14:00:00,106.0,601.25,7.955,33.3,29.4,70.0,27.0,1001.0,65.24799999999999
2025-08-31 15:00:00,97.0,651.2,9.25,30.71,29.2,75.0,27.0,1002.0,63.028999999999996
2025-08-31 16:00:00,81.0,719.65,12.025,27.935,29.0,75.0,28.1,1002.0,59.8755
2025-08-31 17:00:00,66.0,767.75,16.465,25.715,29.2,70.0,27.7,1002.0,57.89150000000001
2025-08-31 18:00:00,54.0,775.15,24.42,24.42,28.2,70.0,27.4,1003.0,58.565000000000005
2025-08-31 19:00:00,36.0,749.25,40.7,22.94,28.3,74.0,28.1,1003.0,61.675
2025-08-31 20:00:00,36.0,749.25,40.7,22.94,28.4,70.0,28.1,1002.0,61.675
2025-08-31 21:00:00,34.0,760.35,41.625,21.645,28.1,70.0,28.4,1001.0,61.2045
2025-08-31 22:00:00,35.0,771.45,39.405,20.165,28.2,74.0,28.1,1001.0,59.6545
2025-08-31 23:00:00,37.0,743.7,35.705,18.685,28.4,74.0,28.4,1001.0,56.7395
2025-09-01 00:00:00,39.0,634.55,30.34,16.835,26.6,80.0,27.4,1001.0,51.0125
2025-09-01 02:00:00,45.0,371.85,18.315,13.505,28.3,74.0,28.4,1001.0,38.6785
2025-09-01 03:00:00,47.0,310.8,14.615,12.58,28.3,74.0,29.5,1002.0,35.375
2025-09-01 04:00:00,48.0,284.9,12.395,12.21,28.3,74.0,29.2,1002.0,33.64
2025-09-01 05:00:00,49.0,327.45,11.84,12.58,29.2,70.0,29.9,1002.0,34.643
2025-09-01 06:00:00,47.0,503.2,15.17,14.06,29.2,70.0,30.2,1002.0,40.296
2025-09-01 07:00:00,45.0,745.55,20.35,16.095,29.4,70.0,30.6,1002.0,48.6685
2025-09-01 08:00:00,46.0,886.15,22.755,18.13,30.2,62.0,31.7,1001.0,54.24099999999999
2025-09-01 09:00:00,54.0,814.0,19.24,19.98,30.4,62.0,32.0,1000.0,54.014
2025-09-01 10:00:00,66.0,640.1,12.765,21.83,30.3,62.0,31.3,1000.0,51.176
2025-09-01 11:00:00,71.0,521.7,8.88,22.94,30.0,62.0,32.0,999.0,48.532
2025-09-01 12:00:00,78.0,490.25,7.03,23.68,30.1,62.0,30.6,999.0,49.263000000000005
2025-09-01 13:00:00,84.0,518.0,6.475,23.865,30.3,62.0,29.5,999.0,51.3775
2025-09-01 14:00:00,86.0,556.85,7.03,24.05,29.3,66.0,28.8,999.0,53.18
2025-09-01 15:00:00,83.0,603.1,7.955,24.79,28.3,70.0,28.1,1000.0,54.129999999999995
2025-09-01 16:00:00,76.0,664.15,9.99,25.345,28.3,74.0,28.8,1000.0,54.7495
2025-09-01 17:00:00,67.0,714.1,14.985,25.715,28.1,74.0,27.0,1001.0,56.2305
2025-09-01 18:00:00,56.0,745.55,26.085,25.345,28.1,79.0,27.0,1001.0,60.034499999999994
2025-09-01 19:00:00,34.0,777.0,49.765,23.495,28.1,74.0,26.3,1001.0,67.3465
2025-09-01 20:00:00,34.0,777.0,49.765,23.495,28.1,74.0,26.3,1001.0,67.3465
2025-09-01 21:00:00,31.0,789.95,51.985,22.385,28.1,74.0,26.6,1001.0,67.4825
2025-09-01 22:00:00,32.0,795.5,50.135,21.09,28.2,74.0,27.0,1000.0,66.136
2025-09-01 23:00:00,34.0,767.75,46.435,19.61,28.0,74.0,27.7,1000.0,63.221
2025-09-02 00:00:00,36.0,675.25,40.885,17.76,28.0,74.0,27.7,1001.0,57.716
2025-09-02 02:00:00,43.0,453.25,27.01,14.245,28.4,74.0,26.3,1001.0,45.2935
2025-09-02 03:00:00,46.0,392.2,21.645,13.32,28.0,74.0,25.9,1002.0,41.291
2025-09-02 04:00:00,48.0,358.9,17.205,12.95,29.3,70.0,25.2,1002.0,38.376
2025-09-02 05:00:00,50.0,405.15,15.355,13.875,29.1,70.0,23.0,1002.0,39.2535
2025-09-02 06:00:00,48.0,610.5,18.315,17.02,31.2,63.0,22.3,1003.0,46.109
2025-09-02 07:00:00,46.0,893.55,23.865,21.275,31.0,63.0,23.4,1002.0,56.6275
2025-09-02 08:00:00,48.0,1054.5,26.455,25.53,32.1,56.0,23.0,1002.0,64.12799999999999
2025-09-02 09:00:00,59.0,969.4,22.57,29.415,32.1,56.0,22.0,1001.0,65.33749999999999
2025-09-02 10:00:00,74.0,762.2,15.725,32.93,32.2,56.0,22.7,1000.0,63.34400000000001
2025-09-02 11:00:00,88.0,562.4,9.99,33.67,32.3,56.0,23.4,1000.0,60.477
2025-09-02 12:00:00,96.0,538.35,7.955,33.67,31.0,59.0,22.7,1000.0,61.175
2025-09-02 13:00:00,102.0,571.65,7.215,32.56,31.1,59.0,22.3,1000.0,62.641999999999996
2025-09-02 14:00:00,103.0,616.05,7.4,31.265,30.0,62.0,21.6,1000.0,63.2935
2025-09-02 15:00:00,96.0,658.6,7.77,30.34,29.2,70.0,21.2,1001.0,61.804
2025-09-02 16:00:00,84.0,710.4,9.25,29.6,29.1,70.0,20.9,1002.0,59.757999999999996
2025-09-02 17:00:00,71.0,758.5,14.615,28.86,28.3,74.0,20.9,1003.0,59.669000000000004
