timestamp,aqi,co,no,no2,o3,so2,nh3,temp_c,humidity,wind_kph,pressure_mb
2025-08-01 16:12:49,,562.4,,8.88,74.0,25.345,,29.1,70.0,26.3,1002.0
2025-08-01 17:13:26,,710.4,,14.06,60.0,21.46,,29.1,70.0,23.8,1002.0
2025-08-01 18:14:33,,723.35,,21.645,52.0,22.385,,28.4,74.0,23.8,1002.0
2025-08-01 19:11:09,,712.25,,37.555,38.0,24.05,,29.3,75.0,26.3,1003.0
2025-08-01 20:11:06,,712.25,,37.555,38.0,24.05,,29.1,70.0,26.3,1003.0
2025-08-01 21:09:35,,708.55,,38.85,36.0,23.495,,29.4,70.0,25.6,1002.0
2025-08-01 22:09:28,,699.3,,37.185,37.0,22.385,,29.2,70.0,23.8,1001.0
2025-08-01 23:10:04,,669.7,,34.225,38.0,20.905,,28.3,74.0,25.9,1001.0
2025-08-02 00:49:16,,601.25,,30.155,40.0,18.87,,27.8,77.0,23.8,1001.0
2025-08-02 02:46:52,,438.45,,20.35,44.0,14.8,,28.3,79.0,25.9,1002.0
2025-08-02 03:50:44,,381.1,,16.465,46.0,13.69,,28.2,74.0,28.8,1002.0
2025-08-02 04:25:48,,344.1,,13.32,48.0,12.95,,29.3,70.0,31.0,1002.0
2025-08-02 05:14:55,,370.0,,12.025,49.0,13.135,,29.3,75.0,29.5,1003.0
2025-08-02 06:13:33,,530.95,,14.245,49.0,14.43,,30.3,66.0,29.2,1003.0
2025-08-02 07:10:04,,758.5,,18.315,48.0,16.465,,30.1,62.0,29.5,1002.0
2025-08-02 08:12:35,,889.85,,20.535,49.0,18.5,,31.3,59.0,29.5,1002.0
2025-08-02 09:11:15,,826.95,,18.685,53.0,20.35,,32.1,49.0,31.3,1002.0
2025-08-02 10:09:35,,667.85,,14.8,59.0,22.2,,31.1,59.0,31.7,1001.0
2025-08-02 11:08:12,,638.25,,16.65,59.0,26.64,,32.0,52.0,32.4,1001.0
2025-08-02 12:17:10,,590.15,,14.245,61.0,26.085,,31.3,59.0,32.8,1000.0
2025-08-02 13:23:35,,562.4,,12.395,63.0,24.42,,30.3,59.0,31.7,1001.0
2025-08-02 14:09:00,,564.25,,11.47,63.0,23.125,,30.3,62.0,30.6,1001.0
2025-08-02 15:09:01,,604.95,,11.655,62.0,22.755,,29.0,66.0,29.2,1001.0
2025-08-02 16:10:54,,671.55,,13.135,61.0,22.755,,29.2,66.0,27.4,1002.0
